player_id,player,team,club_id,position,position_group,market_value_m,age,minutes_per_app,goals_per90,assists_per90,cards_per90,days_since,selected_proxy
565436,Alonzo Engwanda,FC Utrecht,200,Defensive Midfield,mid,8.0,23.59753593429158,90.0,0.0,0.0,0.0,108.0,1
646739,Ángel Alarcón,FC Utrecht,200,Left Winger,att,6.0,22.299794661190965,77.2,0.23316062176165803,0.23316062176165803,0.0,123.0,1
782476,Yoann Cathline,FC Utrecht,200,Left Winger,att,6.0,24.11498973305955,84.5,0.10650887573964497,0.21301775147928995,0.10650887573964497,108.0,1
1045344,Artem Stepanov,FC Utrecht,200,Centre-Forward,att,5.0,19.06365503080082,71.1,0.5063291139240507,0.0,0.0,123.0,1
634427,Miguel Rodríguez,FC Utrecht,200,Right Winger,att,4.5,23.345653661875428,43.9,0.0,0.0,0.20501138952164008,180.0,1
340459,Dani de Wit,FC Utrecht,200,Attacking Midfield,mid,3.5,28.594113620807665,89.1,0.30303030303030304,0.20202020202020202,0.40404040404040403,108.0,1
248658,Vasilios Barkas,FC Utrecht,200,Goalkeeper,gk,3.0,32.26009582477755,90.0,0.0,0.0,0.1,108.0,1
367992,Jesper Karlsson,FC Utrecht,200,Left Winger,att,3.0,28.10677618069815,27.7,0.6498194945848376,0.3249097472924188,0.3249097472924188,108.0,1
570597,Matisse Didden,FC Utrecht,200,Centre-Back,def,3.0,24.90075290896646,84.1,0.1070154577883472,0.0,0.1070154577883472,129.0,1
314915,Siebe Horemans,FC Utrecht,200,Right-Back,def,3.0,28.251882272416154,32.0,0.0,0.0,0.0,108.0,0
400548,Victor Jensen,FC Utrecht,200,Attacking Midfield,mid,2.5,26.56536618754278,61.9,0.8723747980613894,0.0,0.14539579967689822,227.0,0
406609,Can Bozdogan,FC Utrecht,200,Central Midfield,mid,2.0,25.409993155373034,45.9,0.0,0.0,0.0,123.0,0
875581,Adrian Blake,FC Utrecht,200,Left Winger,att,2.0,21.13347022587269,24.7,0.728744939271255,0.0,0.0,108.0,0
422932,Niklas Vesterlund,FC Utrecht,200,Right-Back,def,1.5,27.241615331964407,82.1,0.10962241169305725,0.10962241169305725,0.10962241169305725,108.0,0
604813,David Min,FC Utrecht,200,Centre-Forward,att,1.5,27.195071868583163,15.2,0.5921052631578947,0.5921052631578947,0.0,108.0,0
482141,Mike Eerdhuijzen,FC Utrecht,200,Centre-Back,def,1.3,26.138261464750173,57.6,0.0,0.0,0.15625,108.0,0
181375,Sébastien Haller,FC Utrecht,200,Centre-Forward,att,1.0,32.19712525667351,34.2,0.0,0.5263157894736842,0.2631578947368421,108.0,0
187105,Mike van der Hoorn,FC Utrecht,200,Centre-Back,def,0.75,33.880903490759756,86.3,0.0,0.0,0.10428736964078796,123.0,0
1112524,Emeka Adiele,FC Utrecht,200,Left-Back,def,0.7,19.091033538672143,23.0,0.0,0.0,0.0,129.0,0
738475,Oualid Agougil,FC Utrecht,200,Defensive Midfield,mid,0.5,21.07049965776865,16.833333333333332,0.0,0.0,0.8910891089108911,192.0,0
738479,Rafik El Arguioui,FC Utrecht,200,Attacking Midfield,mid,0.5,21.089664613278575,7.0,0.0,0.0,0.0,108.0,0
1111077,Jaygo van Ommeren,FC Utrecht,200,Defensive Midfield,mid,0.5,18.31895961670089,17.75,0.0,0.0,0.0,223.0,0
918445,Emirhan Demircan,FC Utrecht,200,Left Winger,att,0.45,21.61533196440794,23.857142857142858,0.5389221556886228,0.0,0.0,259.0,0
93081,Nick Viergever,FC Utrecht,200,Centre-Back,def,0.3,37.08145106091718,53.2,0.0,0.0,0.16917293233082706,108.0,0
231650,Michael Brouwer,FC Utrecht,200,Goalkeeper,gk,0.25,33.61259411362081,78.6,0.0,0.0,0.0,223.0,0
607133,Kevin Gadellaa,FC Utrecht,200,Goalkeeper,gk,0.25,23.4031485284052,0.0,0.0,0.0,0.0,,0
997903,Givairo Read,Feyenoord,234,Right-Back,def,25.0,20.251882272416154,66.9,0.26905829596412556,0.26905829596412556,0.13452914798206278,108.0,1
917911,Anis Hadj Moussa,Feyenoord,234,Right Winger,att,23.0,24.555783709787818,79.8,0.3383458646616541,0.22556390977443608,0.22556390977443608,71.0,1
