match_key,date,home_team,away_team,tm_match_available,tm_home_prior_lineup_available,tm_home_prior_starter_count,tm_home_prior_lineup_value_sum_m,tm_home_prior_lineup_value_avg_m,tm_home_prior_lineup_value_top3_m,tm_home_prior_lineup_value_coverage,tm_home_prior_lineup_age,tm_home_prior_lineup_gk_share,tm_home_prior_lineup_def_share,tm_home_prior_lineup_mid_share,tm_home_prior_lineup_att_share,tm_home_prior_lineup_stability,tm_home_prior_players_minutes_per_app,tm_home_prior_players_goals_per90,tm_home_prior_players_assists_per90,tm_home_prior_players_cards_per90,tm_home_prior_players_days_since,tm_home_manager_available,tm_home_manager_changed,tm_home_manager_matches,tm_home_manager_ppg,tm_home_manager_gd_per_match,tm_away_prior_lineup_available,tm_away_prior_starter_count,tm_away_prior_lineup_value_sum_m,tm_away_prior_lineup_value_avg_m,tm_away_prior_lineup_value_top3_m,tm_away_prior_lineup_value_coverage,tm_away_prior_lineup_age,tm_away_prior_lineup_gk_share,tm_away_prior_lineup_def_share,tm_away_prior_lineup_mid_share,tm_away_prior_lineup_att_share,tm_away_prior_lineup_stability,tm_away_prior_players_minutes_per_app,tm_away_prior_players_goals_per90,tm_away_prior_players_assists_per90,tm_away_prior_players_cards_per90,tm_away_prior_players_days_since,tm_away_manager_available,tm_away_manager_changed,tm_away_manager_matches,tm_away_manager_ppg,tm_away_manager_gd_per_match,tm_diff_manager_available,tm_diff_manager_changed,tm_diff_manager_gd_per_match,tm_diff_manager_matches,tm_diff_manager_ppg,tm_diff_prior_lineup_age,tm_diff_prior_lineup_att_share,tm_diff_prior_lineup_available,tm_diff_prior_lineup_def_share,tm_diff_prior_lineup_gk_share,tm_diff_prior_lineup_mid_share,tm_diff_prior_lineup_stability,tm_diff_prior_lineup_value_avg_m,tm_diff_prior_lineup_value_coverage,tm_diff_prior_lineup_value_sum_m,tm_diff_prior_lineup_value_top3_m,tm_diff_prior_players_assists_per90,tm_diff_prior_players_cards_per90,tm_diff_prior_players_days_since,tm_diff_prior_players_goals_per90,tm_diff_prior_players_minutes_per_app,tm_diff_prior_starter_count
2027-03-13|excelsior|nec,2027-03-13,Excelsior,NEC,0.0,1.0,11.0,12.7,1.1545454545454545,5.3,1.0,25.345031423060167,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.9090909090909091,74.56363636363636,0.21658724471478044,0.12306559151997937,0.09439128123882332,300.6363636363636,1.0,0.0,34.0,1.1176470588235294,-0.38235294117647056,1.0,11.0,53.0,4.818181818181818,27.0,1.0,25.809470474768215,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.5454545454545454,69.87272727272727,0.15519147976969938,0.1547355288122105,0.17132459690451457,302.09090909090907,1.0,0.0,34.0,1.7352941176470589,0.7058823529411765,0.0,0.0,-1.0882352941176472,0.0,-0.6176470588235294,-0.4644390517080481,0.2727272727272727,0.0,0.09090909090909088,0.0,-0.36363636363636365,0.36363636363636365,-3.663636363636364,0.0,-40.3,-21.7,-0.03166993729223114,-0.07693331566569125,-1.454545454545439,0.06139576494508106,4.690909090909088,0.0
2027-03-13|fc utrecht|fc groningen,2027-03-13,FC Utrecht,FC Groningen,0.0,1.0,11.0,67.0,6.090909090909091,33.0,1.0,25.471719245846558,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.7272727272727273,75.5,0.2013443956322454,0.1354791630863136,0.14169988082070584,311.1818181818182,1.0,0.0,98.0,1.7040816326530612,0.41836734693877553,1.0,11.0,36.3,3.3,17.5,1.0,24.21230788376579,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.9090909090909091,82.2909090909091,0.17729917269051812,0.1709739684662819,0.10906080507726133,307.0,1.0,0.0,68.0,1.2794117647058822,-0.1323529411764706,0.0,0.0,0.5507202881152461,30.0,0.424669867947179,1.259411362080769,0.18181818181818182,0.0,-0.09090909090909088,0.0,-0.09090909090909094,-0.18181818181818177,2.790909090909091,0.0,30.700000000000003,15.5,-0.0354948053799683,0.032639075743444504,4.181818181818187,0.024045222941727284,-6.790909090909096,0.0
2027-03-13|sc cambuur|ado den haag,2027-03-13,SC Cambuur,ADO Den Haag,0.0,1.0,11.0,4.625,0.42045454545454547,2.05,1.0,31.975857133968017,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,62.563636363636355,0.11237414704387291,0.04954631939626506,0.22041844653993012,1154.1818181818182,1.0,0.0,20.0,0.55,-1.5,1.0,11.0,5.65,0.5136363636363637,3.5,1.0,32.83454669902308,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,63.58181818181818,0.16509708928528435,0.035217182928059726,0.1505474318520922,1452.0,1.0,0.0,26.0,0.6923076923076923,-1.3461538461538463,0.0,0.0,-0.15384615384615374,-6.0,-0.14230769230769225,-0.8586895650550623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0931818181818182,0.0,-1.0250000000000004,-1.4500000000000002,0.014329136468205335,0.0698710146878379,-297.81818181818176,-0.05272294224141144,-1.018181818181823,0.0
2027-03-13|ajax|pec zwolle,2027-03-13,Ajax,PEC Zwolle,0.0,1.0,11.0,131.0,11.909090909090908,68.0,1.0,24.58415779976355,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454,64.30000000000001,0.0960620037061079,0.14357773351676878,0.07845259380322536,311.3636363636364,1.0,0.0,8.0,1.5,0.875,1.0,11.0,15.2,1.3818181818181818,5.0,1.0,25.032169746748806,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,77.86363636363636,0.14431416769597905,0.04758427019233488,0.2175253123470097,331.09090909090907,1.0,0.0,35.0,1.1428571428571428,-0.7428571428571429,0.0,0.0,1.6178571428571429,-27.0,0.3571428571428572,-0.4480119469852575,0.0,0.0,0.09090909090909094,-0.09090909090909091,0.0,0.18181818181818177,10.527272727272727,0.0,115.8,63.0,0.0959934633244339,-0.13907271854378433,-19.72727272727269,-0.048252163989871144,-13.563636363636348,0.0
2027-03-13|go ahead eagles|feyenoord,2027-03-13,Go Ahead Eagles,Feyenoord,0.0,1.0,11.0,25.0,2.272727272727273,12.5,1.0,26.457345529214113,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.8181818181818182,73.10000000000001,0.12494383882164183,0.09517956147864365,0.06691653264246832,302.54545454545456,1.0,0.0,34.0,1.1176470588235294,0.029411764705882353,1.0,11.0,157.0,14.272727272727273,66.0,1.0,26.328915437745003,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.5454545454545454,78.05454545454545,0.1845599552545785,0.14710857613280498,0.14985770565326118,295.09090909090907,1.0,0.0,45.0,2.0,0.9555555555555556,0.0,0.0,-0.9261437908496732,-11.0,-0.8823529411764706,0.12843009146910944,0.0,0.0,0.09090909090909088,0.0,-0.09090909090909094,0.2727272727272728,-12.0,0.0,-132.0,-53.5,-0.05192901465416133,-0.08294117301079286,7.454545454545496,-0.05961611643293667,-4.954545454545439,0.0
2027-03-13|telstar|psv,2027-03-13,Telstar,PSV,0.0,1.0,11.0,10.1,0.9181818181818182,4.3,1.0,24.88283243108705,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.7272727272727273,73.37272727272727,0.1563534425756283,0.1094619352198485,0.11651704165070126,302.0,1.0,0.0,34.0,1.088235294117647,-0.17647058823529413,1.0,11.0,229.0,20.818181818181817,95.0,1.0,26.449131976852712,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.6363636363636364,74.7,0.2318106268324098,0.1793771410928455,0.1213482521919167,286.3636363636364,1.0,0.0,102.0,2.4901960784313726,2.0588235294117645,0.0,0.0,-2.2352941176470584,-68.0,-1.4019607843137256,-1.5662995457656628,-0.09090909090909091,0.0,0.0,0.0,0.09090909090909088,0.09090909090909094,-19.9,0.0,-218.9,-90.7,-0.069915205872997,-0.004831210541215436,15.636363636363626,-0.0754571842567815,-1.327272727272728,0.0
2027-03-20|feyenoord|sc cambuur,2027-03-20,Feyenoord,SC Cambuur,0.0,1.0,11.0,157.0,14.272727272727273,66.0,1.0,26.348080393254932,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.5454545454545454,78.05454545454545,0.1845599552545785,0.14710857613280498,0.14985770565326118,302.09090909090907,1.0,0.0,45.0,2.0,0.9555555555555556,1.0,11.0,4.625,0.42045454545454547,2.05,1.0,31.995022089477946,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,62.563636363636355,0.11237414704387291,0.04954631939626506,0.22041844653993012,1161.1818181818182,1.0,0.0,20.0,0.55,-1.5,0.0,0.0,2.4555555555555557,25.0,1.45,-5.6469416962230135,-0.09090909090909088,0.0,0.0,0.0,0.09090909090909094,-0.4545454545454546,13.852272727272728,0.0,152.375,63.95,0.09756225673653993,-0.07056074088666894,-859.0909090909092,0.07218580821070558,15.490909090909092,0.0
2027-03-20|pec zwolle|heerenveen,2027-03-20,PEC Zwolle,Heerenveen,0.0,1.0,11.0,15.2,1.3818181818181818,5.0,1.0,25.051334702258725,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,77.86363636363636,0.14431416769597905,0.04758427019233488,0.2175253123470097,338.09090909090907,1.0,0.0,35.0,1.1428571428571428,-0.7428571428571429,1.0,11.0,43.5,3.9545454545454546,17.5,1.0,24.584406695289655,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.7272727272727273,78.47272727272728,0.14764102248510771,0.14019130052367038,0.12866727645626772,334.54545454545456,1.0,0.0,42.0,1.5,0.07142857142857142,0.0,0.0,-0.8142857142857143,-7.0,-0.3571428571428572,0.46692800696907,-0.09090909090909094,0.0,0.0,0.09090909090909091,0.0,-0.36363636363636365,-2.5727272727272728,0.0,-28.3,-12.5,-0.0926070303313355,0.08885803589074198,3.545454545454504,-0.0033268547891286693,-0.6090909090909236,0.0
2027-03-20|fc twente|go ahead eagles,2027-03-20,FC Twente,Go Ahead Eagles,0.0,1.0,11.0,72.0,6.545454545454546,32.0,1.0,25.746002115611972,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,83.95454545454547,0.18887119659826765,0.13533787562721525,0.06929783764753444,305.54545454545456,1.0,0.0,29.0,1.8620689655172413,0.7586206896551724,1.0,11.0,25.0,2.272727272727273,12.5,1.0,26.47651048472404,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.8181818181818182,73.10000000000001,0.12494383882164183,0.09517956147864365,0.06691653264246832,309.54545454545456,1.0,0.0,34.0,1.1176470588235294,0.029411764705882353,0.0,0.0,0.72920892494929,-5.0,0.7444219066937119,-0.7305083691120693,0.09090909090909088,0.0,-0.09090909090909088,0.0,0.0,0.18181818181818177,4.272727272727273,0.0,47.0,19.5,0.0401583141485716,0.0023813050050661283,-4.0,0.06392735777662582,10.854545454545459,0.0
2027-03-20|telstar|fortuna sittard,2027-03-20,Telstar,Fortuna Sittard,0.0,1.0,11.0,10.1,0.9181818181818182,4.3,1.0,24.901997386596975,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.7272727272727273,73.37272727272727,0.1563534425756283,0.1094619352198485,0.11651704165070126,309.0,1.0,0.0,34.0,1.088235294117647,-0.17647058823529413,1.0,11.0,15.3,1.3909090909090909,6.4,1.0,26.443407379752344,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.7272727272727273,73.97272727272727,0.15754260088250585,0.1072696242731471,0.1426148799183334,327.54545454545456,1.0,0.0,102.0,1.1568627450980393,-0.49019607843137253,0.0,0.0,0.3137254901960784,-68.0,-0.06862745098039236,-1.5414099931553693,-0.09090909090909091,0.0,-0.09090909090909094,0.0,0.18181818181818177,0.0,-0.47272727272727266,0.0,-5.200000000000001,-2.1000000000000005,0.0021923109467014007,-0.02609783826763215,-18.54545454545456,-0.0011891583068775469,-0.5999999999999943,0.0
2027-03-20|fc groningen|psv,2027-03-20,FC Groningen,PSV,0.0,1.0,11.0,36.3,3.3,17.5,1.0,24.231472839275714,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.9090909090909091,82.2909090909091,0.17729917269051812,0.1709739684662819,0.10906080507726133,314.0,1.0,0.0,68.0,1.2794117647058822,-0.1323529411764706,1.0,11.0,229.0,20.818181818181817,95.0,1.0,26.468296932362644,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.6363636363636364,74.7,0.2318106268324098,0.1793771410928455,0.1213482521919167,293.3636363636364,1.0,0.0,102.0,2.4901960784313726,2.0588235294117645,0.0,0.0,-2.191176470588235,-34.0,-1.2107843137254903,-2.2368240930869305,0.09090909090909088,0.0,0.0,0.0,-0.09090909090909088,0.2727272727272727,-17.518181818181816,0.0,-192.7,-77.5,-0.008403172626563593,-0.012287447114655362,20.636363636363626,-0.05451145414189168,7.5909090909090935,0.0
2027-03-20|ado den haag|willem ii,2027-03-20,ADO Den Haag,Willem II,0.0,1.0,11.0,5.65,0.5136363636363637,3.5,1.0,32.85371165453301,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,63.58181818181818,0.16509708928528435,0.035217182928059726,0.1505474318520922,1459.0,1.0,0.0,26.0,0.6923076923076923,-1.3461538461538463,1.0,1.0,0.45,0.45,0.45,1.0,25.240246406570844,0.0,1.0,0.0,0.0,0.0,39.3,0.22900763358778625,0.0,0.22900763358778625,457.0,1.0,0.0,4.0,0.5,-0.5,0.0,0.0,-0.8461538461538463,22.0,0.1923076923076923,7.613465247962164,0.2727272727272727,0.0,-0.6363636363636364,0.09090909090909091,0.2727272727272727,1.0,0.06363636363636366,0.0,5.2,3.05,0.035217182928059726,-0.07846020173569404,1002.0,-0.0639105443025019,24.28181818181818,10.0
2027-03-20|az|excelsior,2027-03-20,AZ,Excelsior,0.0,1.0,11.0,134.0,12.181818181818182,65.0,1.0,24.44054508120217,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.7272727272727273,73.5,0.21747470503543295,0.16163786767362917,0.12931192913898495,308.90909090909093,1.0,0.0,16.0,1.5,0.3125,1.0,11.0,12.7,1.1545454545454545,5.3,1.0,25.364196378570092,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.9090909090909091,74.56363636363636,0.21658724471478044,0.12306559151997937,0.09439128123882332,307.6363636363636,1.0,0.0,34.0,1.1176470588235294,-0.38235294117647056,0.0,0.0,0.6948529411764706,-18.0,0.38235294117647056,-0.9236512973679218,-0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,-0.18181818181818177,11.027272727272727,0.0,121.3,59.7,0.038572276153649804,0.03492064790016164,1.272727272727309,0.0008874603206525111,-1.0636363636363626,0.0
2027-03-20|nec|ajax,2027-03-20,NEC,Ajax,0.0,1.0,11.0,53.0,4.818181818181818,27.0,1.0,25.828635430278144,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.5454545454545454,69.87272727272727,0.15519147976969938,0.1547355288122105,0.17132459690451457,309.09090909090907,1.0,0.0,34.0,1.7352941176470589,0.7058823529411765,1.0,11.0,131.0,11.909090909090908,68.0,1.0,24.603322755273474,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454,64.30000000000001,0.0960620037061079,0.14357773351676878,0.07845259380322536,318.3636363636364,1.0,0.0,8.0,1.5,0.875,0.0,0.0,-0.16911764705882348,26.0,0.23529411764705888,1.2253126750046697,-0.1818181818181818,0.0,-0.18181818181818182,0.0,0.36363636363636365,0.0,-7.09090909090909,0.0,-78.0,-41.0,0.011157795295441725,0.09287200310128921,-9.272727272727309,0.05912947606359148,5.572727272727263,0.0
2027-03-20|fc utrecht|sparta rotterdam,2027-03-20,FC Utrecht,Sparta Rotterdam,0.0,1.0,11.0,67.0,6.090909090909091,33.0,1.0,25.49088420135648,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.7272727272727273,75.5,0.2013443956322454,0.1354791630863136,0.14169988082070584,318.1818181818182,1.0,0.0,98.0,1.7040816326530612,0.41836734693877553,1.0,11.0,27.0,2.4545454545454546,12.5,1.0,25.84755149026196,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,77.58181818181819,0.06332944168165786,0.07089361535957114,0.18551204373264973,305.3636363636364,1.0,0.0,94.0,1.4574468085106382,0.031914893617021274,0.0,0.0,0.38645245332175426,4.0,0.246634824142423,-0.3566672889054807,0.18181818181818182,0.0,-0.18181818181818182,0.0,0.0,-0.18181818181818177,3.6363636363636362,0.0,40.0,20.5,0.06458554772674246,-0.0438121629119439,12.818181818181813,0.13801495395058755,-2.0818181818181927,0.0
2027-04-03|fortuna sittard|feyenoord,2027-04-03,Fortuna Sittard,Feyenoord,0.0,1.0,11.0,15.3,1.3909090909090909,6.4,1.0,26.481737290772195,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.7272727272727273,73.97272727272727,0.15754260088250585,0.1072696242731471,0.1426148799183334,341.54545454545456,1.0,0.0,102.0,1.1568627450980393,-0.49019607843137253,1.0,11.0,157.0,14.272727272727273,66.0,1.0,26.386410304274783,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.5454545454545454,78.05454545454545,0.1845599552545785,0.14710857613280498,0.14985770565326118,316.09090909090907,1.0,0.0,45.0,2.0,0.9555555555555556,0.0,0.0,-1.445751633986928,57.0,-0.8431372549019607,0.09532698649741178,0.0,0.0,0.0,0.0,0.0,0.18181818181818188,-12.881818181818183,0.0,-141.7,-59.6,-0.039838951859657884,-0.007242825734927766,25.454545454545496,-0.027017354372072644,-4.0818181818181785,0.0
2027-04-03|sc cambuur|telstar,2027-04-03,SC Cambuur,Telstar,0.0,1.0,11.0,4.625,0.42045454545454547,2.05,1.0,32.03335200049779,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,62.563636363636355,0.11237414704387291,0.04954631939626506,0.22041844653993012,1175.1818181818182,1.0,0.0,20.0,0.55,-1.5,1.0,11.0,10.1,0.9181818181818182,4.3,1.0,24.94032729761682,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.7272727272727273,73.37272727272727,0.1563534425756283,0.1094619352198485,0.11651704165070126,323.0,1.0,0.0,34.0,1.088235294117647,-0.17647058823529413,0.0,0.0,-1.3235294117647058,-14.0,-0.5382352941176469,7.093024702880971,0.1818181818181818,0.0,0.09090909090909094,0.0,-0.2727272727272727,0.2727272727272727,-0.49772727272727274,0.0,-5.475,-2.25,-0.059915615823583436,0.10390140488922886,852.1818181818182,-0.04397929553175539,-10.80909090909092,0.0
2027-04-03|go ahead eagles|nec,2027-04-03,Go Ahead Eagles,NEC,0.0,1.0,11.0,25.0,2.272727272727273,12.5,1.0,26.51484039574389,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.8181818181818182,73.10000000000001,0.12494383882164183,0.09517956147864365,0.06691653264246832,323.54545454545456,1.0,0.0,34.0,1.1176470588235294,0.029411764705882353,1.0,11.0,53.0,4.818181818181818,27.0,1.0,25.866965341297995,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.5454545454545454,69.87272727272727,0.15519147976969938,0.1547355288122105,0.17132459690451457,323.09090909090907,1.0,0.0,34.0,1.7352941176470589,0.7058823529411765,0.0,0.0,-0.6764705882352942,0.0,-0.6176470588235294,0.647875054445894,0.09090909090909091,0.0,0.2727272727272727,0.0,-0.36363636363636365,0.2727272727272728,-2.5454545454545454,0.0,-28.0,-14.5,-0.059555967333566856,-0.10440806426204625,0.4545454545454959,-0.030247640948057555,3.2272727272727337,0.0
2027-04-03|heerenveen|fc groningen,2027-04-03,Heerenveen,FC Groningen,0.0,1.0,11.0,43.5,3.9545454545454546,17.5,1.0,24.6227366063095,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.7272727272727273,78.47272727272728,0.14764102248510771,0.14019130052367038,0.12866727645626772,348.54545454545456,1.0,0.0,42.0,1.5,0.07142857142857142,1.0,11.0,36.3,3.3,17.5,1.0,24.26980275029556,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.9090909090909091,82.2909090909091,0.17729917269051812,0.1709739684662819,0.10906080507726133,328.0,1.0,0.0,68.0,1.2794117647058822,-0.1323529411764706,0.0,0.0,0.20378151260504201,-26.0,0.22058823529411775,0.35293385601393723,0.09090909090909094,0.0,0.0,0.0,-0.09090909090909094,-0.18181818181818177,0.6545454545454548,0.0,7.200000000000003,0.0,-0.03078266794261153,0.019606471379006382,20.54545454545456,-0.029658150205410405,-3.818181818181813,0.0
2027-04-03|psv|az,2027-04-03,PSV,AZ,0.0,1.0,11.0,229.0,20.818181818181817,95.0,1.0,26.50662684338249,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.6363636363636364,74.7,0.2318106268324098,0.1793771410928455,0.1213482521919167,307.3636363636364,1.0,0.0,102.0,2.4901960784313726,2.0588235294117645,1.0,11.0,134.0,12.181818181818182,65.0,1.0,24.478874992222018,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.7272727272727273,73.5,0.21747470503543295,0.16163786767362917,0.12931192913898495,322.90909090909093,1.0,0.0,16.0,1.5,0.3125,0.0,0.0,1.7463235294117645,86.0,0.9901960784313726,2.027751851160474,0.0,0.0,-0.18181818181818182,0.0,0.18181818181818182,-0.09090909090909094,8.636363636363635,0.0,95.0,30.0,0.017739273419216328,-0.00796367694706826,-15.545454545454561,0.014335921796976847,1.2000000000000028,0.0
2027-04-03|ajax|fc twente,2027-04-03,Ajax,FC Twente,0.0,1.0,11.0,131.0,11.909090909090908,68.0,1.0,24.641652666293325,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454,64.30000000000001,0.0960620037061079,0.14357773351676878,0.07845259380322536,332.3636363636364,1.0,0.0,8.0,1.5,0.875,1.0,11.0,72.0,6.545454545454546,32.0,1.0,25.78433202663182,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,83.95454545454547,0.18887119659826765,0.13533787562721525,0.06929783764753444,319.54545454545456,1.0,0.0,29.0,1.8620689655172413,0.7586206896551724,0.0,0.0,0.11637931034482762,-21.0,-0.3620689655172413,-1.1426793603384944,0.0,0.0,0.0,0.0,0.0,-0.4545454545454546,5.363636363636362,0.0,59.0,36.0,0.008239857889553531,0.009154756155690918,12.818181818181813,-0.09280919289215975,-19.654545454545456,0.0
2027-04-03|excelsior|pec zwolle,2027-04-03,Excelsior,PEC Zwolle,0.0,1.0,11.0,12.7,1.1545454545454545,5.3,1.0,25.402526289589947,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.9090909090909091,74.56363636363636,0.21658724471478044,0.12306559151997937,0.09439128123882332,321.6363636363636,1.0,0.0,34.0,1.1176470588235294,-0.38235294117647056,1.0,11.0,15.2,1.3818181818181818,5.0,1.0,25.089664613278572,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,77.86363636363636,0.14431416769597905,0.04758427019233488,0.2175253123470097,352.09090909090907,1.0,0.0,35.0,1.1428571428571428,-0.7428571428571429,0.0,0.0,0.3605042016806723,-1.0,-0.025210084033613356,0.31286167631137474,0.09090909090909094,0.0,0.0,-0.09090909090909091,0.0,0.5454545454545454,-0.2272727272727273,0.0,-2.5,0.2999999999999998,0.07548132132764448,-0.12313403110818638,-30.45454545454544,0.0722730770188014,-3.299999999999997,0.0
2027-04-03|sparta rotterdam|ado den haag,2027-04-03,Sparta Rotterdam,ADO Den Haag,0.0,1.0,11.0,27.0,2.4545454545454546,12.5,1.0,25.885881401281814,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.9090909090909091,77.58181818181819,0.06332944168165786,0.07089361535957114,0.18551204373264973,319.3636363636364,1.0,0.0,94.0,1.4574468085106382,0.031914893617021274,1.0,11.0,5.65,0.5136363636363637,3.5,1.0,32.89204156555286,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,63.58181818181818,0.16509708928528435,0.035217182928059726,0.1505474318520922,1473.0,1.0,0.0,26.0,0.6923076923076923,-1.3461538461538463,0.0,0.0,1.3780687397708675,68.0,0.765139116202946,-7.006160164271044,0.0,0.0,0.0,0.0,0.0,-0.09090909090909094,1.940909090909091,0.0,21.35,9.0,0.03567643243151142,0.03496461188055752,-1153.6363636363635,-0.1017676476036265,14.000000000000014,0.0
2027-04-03|willem ii|fc utrecht,2027-04-03,Willem II,FC Utrecht,0.0,1.0,1.0,0.45,0.45,0.45,1.0,25.27857631759069,0.0,1.0,0.0,0.0,0.0,39.3,0.22900763358778625,0.0,0.22900763358778625,471.0,1.0,0.0,4.0,0.5,-0.5,1.0,11.0,67.0,6.090909090909091,33.0,1.0,25.529214112376327,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.7272727272727273,75.5,0.2013443956322454,0.1354791630863136,0.14169988082070584,332.1818181818182,1.0,0.0,98.0,1.7040816326530612,0.41836734693877553,0.0,0.0,-0.9183673469387755,-94.0,-1.2040816326530612,-0.25063779478563575,-0.45454545454545453,0.0,0.8181818181818181,-0.09090909090909091,-0.2727272727272727,-0.7272727272727273,-5.640909090909091,0.0,-66.55,-32.55,-0.1354791630863136,0.08730775276708042,138.8181818181818,0.027663237955540848,-36.2,-10.0
2027-04-10|fc utrecht|ajax,2027-04-10,FC Utrecht,Ajax,0.0,1.0,11.0,67.0,6.090909090909091,33.0,1.0,25.548379067886252,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.7272727272727273,75.5,0.2013443956322454,0.1354791630863136,0.14169988082070584,339.1818181818182,1.0,0.0,98.0,1.7040816326530612,0.41836734693877553,1.0,11.0,131.0,11.909090909090908,68.0,1.0,24.660817621803247,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.5454545454545454,64.30000000000001,0.0960620037061079,0.14357773351676878,0.07845259380322536,339.3636363636364,1.0,0.0,8.0,1.5,0.875,0.0,0.0,-0.45663265306122447,90.0,0.20408163265306123,0.887561446083005,0.18181818181818182,0.0,-0.18181818181818182,0.0,0.0,0.18181818181818188,-5.8181818181818175,0.0,-64.0,-35.0,-0.008098570430455171,0.06324728701748047,-0.18181818181818699,0.1052823919261375,11.199999999999989,0.0
2027-04-10|ado den haag|feyenoord,2027-04-10,ADO Den Haag,Feyenoord,0.0,1.0,11.0,5.65,0.5136363636363637,3.5,1.0,32.91120652106278,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.0,63.58181818181818,0.16509708928528435,0.035217182928059726,0.1505474318520922,1480.0,1.0,0.0,26.0,0.6923076923076923,-1.3461538461538463,1.0,11.0,157.0,14.272727272727273,66.0,1.0,26.405575259784708,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.5454545454545454,78.05454545454545,0.1845599552545785,0.14710857613280498,0.14985770565326118,323.09090909090907,1.0,0.0,45.0,2.0,0.9555555555555556,0.0,0.0,-2.301709401709402,-19.0,-1.3076923076923077,6.505631261278072,0.09090909090909088,0.0,0.0,0.0,-0.09090909090909094,0.4545454545454546,-13.75909090909091,0.0,-151.35,-62.5,-0.11189139320474525,0.0006897261988310366,1156.909090909091,-0.01946286596929414,-14.472727272727269,0.0
